STRING ID,DEPARTMENT ID,DEPARTMENT NAME,TITLE ID,GRADE LEVEL,TITLE NAME,SALARY,EMPLOYEE ID,FIRST NAME,LAST NAME,,,,,,,,
100210112022,1002,OMNI MERCHANDISING,1002-10,10,ASSISTANT MERCHANDISER,75000,112022,Joe,Purcell,,,,,,,,
100210112029,1002,OMNI MERCHANDISING,1002-10,10,ASSISTANT MERCHANDISER,75000,112029,Matt,Mcardle,,,,,,,,
100210112036,1002,OMNI MERCHANDISING,1002-10,10,ASSISTANT MERCHANDISER,75000,112036,Donal,Gallery,,,,,,,,
100210112043,1002,OMNI MERCHANDISING,1002-10,10,ASSISTANT MERCHANDISER,75000,112043,Georg,Holm,,,,,,,,
100210112050,1002,OMNI MERCHANDISING,1002-10,10,ASSISTANT MERCHANDISER,75000,112050,Paddy,Wallace,,,,,,,,
100210112057,1002,OMNI MERCHANDISING,1002-10,10,ASSISTANT MERCHANDISER,75000,112057,Will,Rastall,,,,,,,,
100210112064,1002,OMNI MERCHANDISING,1002-10,10,ASSISTANT MERCHANDISER,75000,112064,Allon,Sylvain,,,,,,,,
100210112071,1002,OMNI MERCHANDISING,1002-10,10,ASSISTANT MERCHANDISER,75000,112071,Jon,Freeman,,,,,,,,
100210112078,1002,OMNI MERCHANDISING,1002-10,10,ASSISTANT MERCHANDISER,75000,112078,Elie,Haddad,,,,,,,,
100210112085,1002,OMNI MERCHANDISING,1002-10,10,ASSISTANT MERCHANDISER,75000,112085,Rob,Brockman,,,,,,,,
100210112092,1002,OMNI MERCHANDISING,1002-10,10,ASSISTANT MERCHANDISER,75000,112092,Simon,Stewart,,,,,,,,
100210112099,1002,OMNI MERCHANDISING,1002-10,10,ASSISTANT MERCHANDISER,75000,112099,Raewyn,Lippert,,,,,,,,
100210112106,1002,OMNI MERCHANDISING,1002-10,10,ASSISTANT MERCHANDISER,75000,112106,Darius,Dar,,,,,,,,
100210112113,1002,OMNI MERCHANDISING,1002-10,10,ASSISTANT MERCHANDISER,75000,112113,Krysten,Coombs,,,,,,,,
100210112120,1002,OMNI MERCHANDISING,1002-10,10,ASSISTANT MERCHANDISER,75000,112120,Susie,Kelly,,,,,,,,
100210112127,1002,OMNI MERCHANDISING,1002-10,10,ASSISTANT MERCHANDISER,75000,112127,Paul,Kennedy,,,,,,,,
100210112134,1002,OMNI MERCHANDISING,1002-10,10,ASSISTANT MERCHANDISER,75000,112134,Stephen,Brown,,,,,,,,
100210112141,1002,OMNI MERCHANDISING,1002-10,10,ASSISTANT MERCHANDISER,75000,112141,Mustapha,Mekanassi,,,,,,,,
100315111303,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111303,Elliot,Lopes,,,,,,,,
100315111309,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111309,Max,Vargas,,,,,,,,
100315111310,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111310,Beau,Gonzales,,,,,,,,
100315111316,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111316,Javier,Rey,,,,,,,,
100315111317,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111317,Cecilia,Freire,,,,,,,,
100315111323,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111323,Llorenç,González,,,,,,,,
100315111324,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111324,Manuela,Vellés,,,,,,,,
100315111330,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111330,Gorka,Otxoa,,,,,,,,
100315111331,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111331,Rut,Santamaría,,,,,,,,
100315111337,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111337,Ginés,García,,,,,,,,
100315111338,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111338,Charlotte,Vega,,,,,,,,
100315111344,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111344,Frank,Crudele,,,,,,,,
100315111345,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111345,Juan,Ribó,,,,,,,,
100315111351,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111351,Nando,González,,,,,,,,
100315111352,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111352,Concha,Velasco,,,,,,,,
100315111358,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111358,Ingrid,Rubio,,,,,,,,
100315111359,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111359,Naia,Guz,,,,,,,,
100315111365,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111365,Chisco,Amado,,,,,,,,
100315111366,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111366,Paula,González,,,,,,,,
100315111372,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111372,Carlos,García,,,,,,,,
100315111373,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111373,Inma,Cuevas,,,,,,,,
100515111374,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111374,Cristóbal,Araqué,,,,,,,,
100515111375,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111375,Guillermo,Barrientos,,,,,,,,
100515111376,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111376,Andrea,Masulli,,,,,,,,
100315111379,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111379,Toni,Agustí,,,,,,,,
100315111380,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111380,Juli,Mira,,,,,,,,
100515111381,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111381,Iria,Del,,,,,,,,
100515111382,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111382,Irene,Carnero,,,,,,,,
100515111383,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111383,Armando,Del,,,,,,,,
100315111386,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111386,Teresa,Calo,,,,,,,,
100315111387,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111387,Franciska,Ródenas,,,,,,,,
100515111388,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111388,Cristina,Llorente,,,,,,,,
100515111389,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111389,Silvia,Alonso,,,,,,,,
100515111390,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111390,Beatriz,Mbula,,,,,,,,
100315111393,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111393,Manuel,Millán,,,,,,,,
100315111394,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111394,Chema,Ruiz,,,,,,,,
100515111395,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111395,Mario,Alberto,,,,,,,,
100515111396,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111396,Francesc,Pagès,,,,,,,,
100515111397,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111397,Josu,Ormaetxe,,,,,,,,
100315111400,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111400,Luis,Rallo,,,,,,,,
100315111401,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111401,Álvaro,Roig,,,,,,,,
100515111402,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111402,Jaume,García,,,,,,,,
100515111403,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111403,Cristina,Artacho,,,,,,,,
100515111404,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111404,David,R.,,,,,,,,
100315111407,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111407,Ana,Del,,,,,,,,
100315111408,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111408,Julio,Alonso,,,,,,,,
100515111409,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111409,Manu,Fullola,,,,,,,,
100515111410,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111410,Carlos,Gorbe,,,,,,,,
100515111411,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111411,Paco,Celdrán,,,,,,,,
100315111414,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111414,Álex,Pastor,,,,,,,,
100315111415,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111415,Vito,Sanz,,,,,,,,
100515111416,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111416,Julio,Cabrero,,,,,,,,
100515111417,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111417,Empar,Ferrer,,,,,,,,
100515111418,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111418,Dermot,Arrigan,,,,,,,,
100315111421,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111421,Ana,Goya,,,,,,,,
100315111422,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111422,Jonathan,D.,,,,,,,,
100515111423,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111423,Christophe,Miraval,,,,,,,,
100515111424,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111424,Toño,Pantaleón,,,,,,,,
100515111425,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111425,Fran,Calvo,,,,,,,,
100315111428,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111428,Francesc,Galceran,,,,,,,,
100315111429,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111429,Galiya,Utepova,,,,,,,,
100515111430,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111430,Pedro,Pablo,,,,,,,,
100515111431,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111431,Martijn,Kuiper,,,,,,,,
100515111432,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111432,Carlos,Olalla,,,,,,,,
100315111435,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111435,Paco,Lahoz,,,,,,,,
100315111436,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111436,Juan,Lombardero,,,,,,,,
100515111437,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111437,Juan,López-Tagle,,,,,,,,
100515111438,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111438,Juan,Motilla,,,,,,,,
100515111439,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111439,Paco,Obregón,,,,,,,,
100315111442,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111442,Carolina,Bang,,,,,,,,
100315111443,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111443,Mauro,Rivera,,,,,,,,
100515111444,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111444,José,Luis,,,,,,,,
100515111445,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111445,Jesús,Esteban,,,,,,,,
100515111446,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111446,Teresa,Lozano,,,,,,,,
100315111449,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111449,Natalia,Barceló,,,,,,,,
100315111450,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111450,Asier,Hernández,,,,,,,,
100515111451,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111451,Antonio,Valero,,,,,,,,
100515111452,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111452,Javier,Enguix,,,,,,,,
100515111453,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111453,Isidoro,Fernández,,,,,,,,
100315111456,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111456,Manuel,Tiedra,,,,,,,,
100315111457,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111457,Emilio,Linder,,,,,,,,
100515111458,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111458,José,Navar,,,,,,,,
100515111459,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111459,Víctor,Ullate,,,,,,,,
100515111460,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111460,Óscar,De,,,,,,,,
100315111463,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111463,José,Luis,,,,,,,,
100315111464,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111464,Alejandro,Sigüenza,,,,,,,,
100515111465,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111465,Ramón,Rados,,,,,,,,
100515111466,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111466,Antonio,Alcalde,,,,,,,,
100515111467,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111467,Ascen,López,,,,,,,,
100315111470,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111470,Pedro,G.,,,,,,,,
100315111471,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111471,Julio,Jordán,,,,,,,,
100515111472,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111472,Chema,León,,,,,,,,
100515111473,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111473,Xavi,Lite,,,,,,,,
100515111474,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111474,Chema,Tena,,,,,,,,
100315111477,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111477,Carlos,Martínez,,,,,,,,
100315111478,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111478,Joan,Verdú,,,,,,,,
100515111479,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111479,Laura,Otero,,,,,,,,
100515111480,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111480,Víctor,Amilibia,,,,,,,,
100515111481,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111481,Irene,Rojo,,,,,,,,
100315111484,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111484,Alejandro,Licera,,,,,,,,
100315111485,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111485,David,Blanka,,,,,,,,
100515111486,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111486,Sara,Blasco,,,,,,,,
100515111487,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111487,Gonzalo,Hilario,,,,,,,,
100515111488,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111488,Eduardo,Santos,,,,,,,,
100315111491,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111491,Javi,Romel',,,,,,,,
100315111492,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111492,Carlos,Álvaro,,,,,,,,
100515111493,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111493,Peter,Dinklage,,,,,,,,
100515111494,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111494,Lena,Headey,,,,,,,,
100515111495,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111495,Emilia,Clarke,,,,,,,,
100315111498,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111498,Maisie,Williams,,,,,,,,
100315111499,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111499,Nikolaj,Coster-Waldau,,,,,,,,
100515111500,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111500,Iain,Glen,,,,,,,,
100515111501,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111501,John,Bradley,,,,,,,,
100515111502,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111502,Alfie,Allen,,,,,,,,
100315111505,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111505,Gwendoline,Christie,,,,,,,,
100315111506,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111506,Aidan,Gillen,,,,,,,,
100515111507,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111507,Isaac,Hempstead,,,,,,,,
100515111508,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111508,Rory,Mccann,,,,,,,,
100515111509,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111509,Nathalie,Emmanuel,,,,,,,,
100315111512,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111512,Jacob,Anderson,,,,,,,,
100315111513,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111513,Ben,Crompton,,,,,,,,
100515111514,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111514,Kristofer,Hivju,,,,,,,,
100515111515,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111515,Julian,Glover,,,,,,,,
100515111516,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111516,Carice,Van,,,,,,,,
100315111519,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111519,Natalie,Dormer,,,,,,,,
100315111520,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111520,Jack,Gleeson,,,,,,,,
100515111521,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111521,Michelle,Fairley,,,,,,,,
100515111522,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111522,Ian,Mcelhinney,,,,,,,,
100515111523,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111523,Stephen,Dillane,,,,,,,,
100315111526,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111526,Anton,Lesser,,,,,,,,
100315111527,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111527,Mark,Stanley,,,,,,,,
100515111528,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111528,Richard,Madden,,,,,,,,
100515111529,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111529,Finn,Jones,,,,,,,,
100515111530,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111530,Sibel,Kekilli,,,,,,,,
100315111533,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111533,Owen,Teale,,,,,,,,
100315111534,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111534,Michiel,Huisman,,,,,,,,
100515111535,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111535,Diana,Rigg,,,,,,,,
100515111536,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111536,Dean-Charles,Chapman,,,,,,,,
100515111537,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111537,Rose,Leslie,,,,,,,,
100315111540,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111540,Brenock,O'Connor,,,,,,,,
100315111541,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111541,Ian,Beattie,,,,,,,,
100515111542,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111542,Natalia,Tena,,,,,,,,
100515111543,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111543,Gemma,Whelan,,,,,,,,
100515111544,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111544,Ellie,Kendrick,,,,,,,,
100315111547,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111547,Dominic,Carter,,,,,,,,
100315111548,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111548,Donald,Sumpter,,,,,,,,
100515111549,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111549,Esmé,Bianco,,,,,,,,
100515111550,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111550,Art,Parkinson,,,,,,,,
100515111551,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111551,Brian,Fortune,,,,,,,,
100315111554,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111554,Richard,Dormer,,,,,,,,
100315111555,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111555,Roger,Ashton-Griffiths,,,,,,,,
100515111556,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111556,Rupert,Vansittart,,,,,,,,
100515111557,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111557,Josef,Altin,,,,,,,,
100515111558,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111558,Amrita,Acharia,,,,,,,,
100315111561,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111561,Richard,Rycroft,,,,,,,,
100315111562,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111562,Ian,Gelder,,,,,,,,
100515111563,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111563,Luke,Barnes,,,,,,,,
100515111564,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111564,Ben,Hawkey,,,,,,,,
100515111565,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111565,Oona,Chaplin,,,,,,,,
100315111568,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111568,Roxanne,Mckee,,,,,,,,
100315111569,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111569,Staz,Nair,,,,,,,,
100515111570,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111570,Sean,Bean,,,,,,,,
100515111571,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111571,Paul,Kaye,,,,,,,,
100515111572,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111572,Tara,Fitzgerald,,,,,,,,
100315111575,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111575,Michael,Condron,,,,,,,,
100315111576,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111576,Jason,Momoa,,,,,,,,
100515111577,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111577,Pilou,Asbæk,,,,,,,,
100515111578,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111578,Tobias,Menzies,,,,,,,,
100515111579,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111579,Rosabell,Laurenti,,,,,,,,
100315111582,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111582,Gethin,Anthony,,,,,,,,
100315111583,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111583,Noah,Taylor,,,,,,,,
100515111584,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111584,Keisha,Castle-Hughes,,,,,,,,
100515111585,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111585,Joel,Fry,,,,,,,,
100515111586,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111586,Jessica,Henwick,,,,,,,,
100315111589,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111589,Steven,Cole,,,,,,,,
100315111590,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111590,Callum,Wharry,,,,,,,,
100515111591,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111591,Aimee,Richardson,,,,,,,,
100515111592,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111592,Josephine,Gillan,,,,,,,,
100515111593,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111593,Mark,Addy,,,,,,,,
100315111596,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111596,Clive,Russell,,,,,,,,
100315111597,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111597,Will,Tudor,,,,,,,,
100515111598,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111598,Elyes,Gabel,,,,,,,,
100515111599,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111599,Sara,Dylan,,,,,,,,
100515111600,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111600,David,Bradley,,,,,,,,
100315111603,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111603,Deobia,Oparei,,,,,,,,
100315111604,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111604,Susan,Brown,,,,,,,,
100515111605,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111605,Tim,Plester,,,,,,,,
100515111606,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111606,Dar,Salim,,,,,,,,
100515111607,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111607,Tony,Way,,,,,,,,
100315111610,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111610,Paul,Bentley,,,,,,,,
100315111611,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111611,Megan,Parkinson,,,,,,,,
100515111612,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111612,Dennis,Mckeever,,,,,,,,
100515111613,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111613,Harry,Lloyd,,,,,,,,
100515111614,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111614,Jamie,Sives,,,,,,,,
100315111617,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111617,Robert,Pugh,,,,,,,,
100315111618,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111618,Alexander,Siddig,,,,,,,,
100515111619,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111619,Nonso,Anozie,,,,,,,,
100515111620,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111620,James,Faulkner,,,,,,,,
100515111621,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111621,Tim,Mcinnerny,,,,,,,,
100315111624,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111624,Elizabeth,Webster,,,,,,,,
100315111625,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111625,Toby,Sebastian,,,,,,,,
100515111626,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111626,Vladimir,Furdo',,,,,,,,
100515111627,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111627,Jim,Broadbent,,,,,,,,
100515111628,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111628,Mark,Gatiss,,,,,,,,
100315111631,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111631,Yuri,Kolokolnikov,,,,,,,,
100315111632,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111632,Enzo,Cilenti,,,,,,,,
100515111633,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111633,Burn,Gorman,,,,,,,,
100515111634,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111634,Wilko,Johnson,,,,,,,,
100515111635,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111635,Emun,Elliott,,,,,,,,
100315111638,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111638,Daniel,Tuite,,,,,,,,
100315111639,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111639,Andy,Beckwith,,,,,,,,
100515111640,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111640,Eros,Vlahos,,,,,,,,
100515111641,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111641,Kerr,Logan,,,,,,,,
100515111642,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111642,Sahara,Knite,,,,,,,,
100315111645,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111645,Fintan,Mckeown,,,,,,,,
100315111646,1003,ONLINE IVENTORY BUYING,1003-15,15,BUYER,95000,111646,Gerard,Jordan,,,,,,,,
100515111647,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111647,Robert,Aramayo,,,,,,,,
100515111648,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111648,William,Nevan,,,,,,,,
100515111649,1005,RETAIL STORES BUYING,1005-15,15,BUYER,95000,111649,James,Robert,,,,,,,,
